"dataset","feature_method","clustering_method","k_policy","n_requested","n_features_realised","value","baron_repaired"
"Darmanis","GateOnly","Refined Louvain","estimated",100,100,0.53183739882897,FALSE
"Darmanis","Seurat","Refined Louvain","estimated",100,100,0.536731587954605,FALSE
"Darmanis","Variance","Refined Louvain","estimated",100,100,0.581500660860962,FALSE
"Darmanis","DIFS","SC3","estimated",100,100,0.700493388454465,FALSE
"Darmanis","FEAST","SC3","estimated",100,100,0.466001886148253,FALSE
"Darmanis","GateOnly","SC3","estimated",100,100,0.517828240754317,FALSE
"Darmanis","Seurat","SC3","estimated",100,100,0.637446260966327,FALSE
"Darmanis","Variance","SC3","estimated",100,100,0.620407948001916,FALSE
"Darmanis","DIFS","Refined Louvain","estimated",200,200,0.641616736399854,FALSE
"Darmanis","FEAST","Refined Louvain","estimated",200,200,0.539242760935315,FALSE
"Darmanis","GateOnly","Refined Louvain","estimated",200,200,0.571225707970408,FALSE
"Darmanis","Seurat","Refined Louvain","estimated",200,200,0.536399027914336,FALSE
"Darmanis","Variance","Refined Louvain","estimated",200,200,0.571304322876697,FALSE
"Darmanis","DIFS","SC3","estimated",200,200,0.651820903270441,FALSE
"Darmanis","FEAST","SC3","estimated",200,200,0.6779762034255,FALSE
"Darmanis","GateOnly","SC3","estimated",200,200,0.612129718611243,FALSE
"Darmanis","Seurat","SC3","estimated",200,200,0.644267724033714,FALSE
"Darmanis","Variance","SC3","estimated",200,200,0.624279919636638,FALSE
"Darmanis","DIFS","Refined Louvain","estimated",300,300,0.587701315229887,FALSE
"Darmanis","FEAST","Refined Louvain","estimated",300,300,0.605243510382457,FALSE
"Darmanis","GateOnly","Refined Louvain","estimated",300,300,0.58322563303327,FALSE
"Darmanis","Seurat","Refined Louvain","estimated",300,300,0.607499589246434,FALSE
"Darmanis","Variance","Refined Louvain","estimated",300,300,0.567452622304125,FALSE
"Darmanis","DIFS","SC3","estimated",300,300,0.709476668624851,FALSE
"Darmanis","FEAST","SC3","estimated",300,300,0.740477629906988,FALSE
"Darmanis","GateOnly","SC3","estimated",300,300,0.603766427312653,FALSE
"Darmanis","Seurat","SC3","estimated",300,300,0.700274224150483,FALSE
"Darmanis","Variance","SC3","estimated",300,300,0.661289813467207,FALSE
"Darmanis","DIFS","Refined Louvain","estimated",500,500,0.621735650694761,FALSE
"Darmanis","FEAST","Refined Louvain","estimated",500,500,0.620705828948278,FALSE
"Darmanis","GateOnly","Refined Louvain","estimated",500,500,0.611702247205155,FALSE
"Darmanis","Seurat","Refined Louvain","estimated",500,500,0.604015157351403,FALSE
"Darmanis","Variance","Refined Louvain","estimated",500,500,0.584060342115864,FALSE
"Darmanis","DIFS","SC3","estimated",500,500,0.643005081733455,FALSE
"Darmanis","FEAST","SC3","estimated",500,500,0.814227308996972,FALSE
"Darmanis","GateOnly","SC3","estimated",500,500,0.58420313656088,FALSE
"Darmanis","Seurat","SC3","estimated",500,500,0.661444547975759,FALSE
"Darmanis","Variance","SC3","estimated",500,500,0.58180820463594,FALSE
"Darmanis","DIFS","Refined Louvain","estimated",750,750,0.616837959438699,FALSE
"Darmanis","FEAST","Refined Louvain","estimated",750,750,0.574033587349864,FALSE
"Darmanis","GateOnly","Refined Louvain","estimated",750,750,0.594996585222588,FALSE
"Darmanis","Seurat","Refined Louvain","estimated",750,750,0.579072036258074,FALSE
"Darmanis","Variance","Refined Louvain","estimated",750,750,0.563723583462198,FALSE
"Darmanis","DIFS","SC3","estimated",750,750,0.749007553555551,FALSE
"Darmanis","FEAST","SC3","estimated",750,750,0.826553094228019,FALSE
"Darmanis","GateOnly","SC3","estimated",750,750,0.594144977406487,FALSE
"Darmanis","Seurat","SC3","estimated",750,750,0.604866688944806,FALSE
"Darmanis","Variance","SC3","estimated",750,750,0.639181775456853,FALSE
"Darmanis","DIFS","Refined Louvain","estimated",1000,1000,0.563681905222029,FALSE
"Darmanis","FEAST","Refined Louvain","estimated",1000,1000,0.573662460710188,FALSE
"Darmanis","GateOnly","Refined Louvain","estimated",1000,1000,0.62270073529893,FALSE
"Darmanis","Seurat","Refined Louvain","estimated",1000,1000,0.57327496539905,FALSE
"Darmanis","Variance","Refined Louvain","estimated",1000,1000,0.56639136524259,FALSE
"Darmanis","DIFS","SC3","estimated",1000,1000,0.716059981349027,FALSE
"Darmanis","FEAST","SC3","estimated",1000,1000,0.807771655728547,FALSE
"Darmanis","GateOnly","SC3","estimated",1000,1000,0.575859953834163,FALSE
"Darmanis","Seurat","SC3","estimated",1000,1000,0.614432163358769,FALSE
"Darmanis","Variance","SC3","estimated",1000,1000,0.649577123481818,FALSE
"Darmanis","DIFS","Refined Louvain","estimated",1500,1500,0.57020782231154,FALSE
"Darmanis","FEAST","Refined Louvain","estimated",1500,1500,0.565122043574052,FALSE
"Darmanis","GateOnly","Refined Louvain","estimated",1500,1500,0.625957319277463,FALSE
"Darmanis","Seurat","Refined Louvain","estimated",1500,1500,0.597364292704098,FALSE
