"result_set","dataset","feature_method","clustering_method","k_policy","gate_rule","gate_rule_recorded","seed","n_requested","n_features_realised","gate_n","k_true","k_estimated","k_used_clustering","n_clusters_found","n_cells_total","n_cells_scored","n_cells_dropped","n_cells_unlabelled","difs_stage1_n","difs_stage2_n","difs_ratio_nominal","ARI","FM","Jaccard","Purity","elapsed_sec","source_file","baron_repaired","ARI_before_repair","source_result_set","is_analysis_row"
"ncurve","Zhengmix4eq","DIFS","SC3","true","submitted",FALSE,1,0,1935,1935,4,26,4,4,3994,3994,0,NA,1900,1535,"1:2",0.984708792426562,0.988529007640679,0.97731819293928,0.994241362043065,1917.197,"Zhengmix4eq_DIFS_SC3_n0000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","DIFS","SC3","estimated","submitted",FALSE,1,0,1935,1935,4,26,26,NA,NA,NA,NA,NA,600,2371,"3:1",0.521030807657404,0.647808759990862,0.420624137687366,0.993490235353029,4024.689,"Zhengmix4eq_DIFS_SC3_n0000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","DIFS","SC3","true","submitted",FALSE,1,100,100,1935,4,26,4,4,3994,3994,0,NA,1900,1535,"2:3",0.706321201885592,0.810937802032336,0.658950452433651,0.748122183274912,1746.117,"Zhengmix4eq_DIFS_SC3_n0100_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","DIFS","SC3","estimated","submitted",FALSE,1,100,100,1935,4,26,26,NA,NA,NA,NA,NA,600,2371,"2:3",0.476851769501989,0.608791518277341,0.381968285469169,0.943164747120681,3638.547,"Zhengmix4eq_DIFS_SC3_n0100_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","DIFS","SC3","true","submitted",FALSE,1,200,200,1935,4,26,4,4,3994,3994,0,NA,1900,1535,"1:3",0.694175354753831,0.800883790268116,0.646746640851372,0.747871807711567,1803.363,"Zhengmix4eq_DIFS_SC3_n0200_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","DIFS","SC3","estimated","submitted",FALSE,1,200,200,1935,4,26,26,NA,NA,NA,NA,NA,600,2371,"1:3",0.455385625183608,0.595749166716963,0.359394009775869,0.968452679018528,3152.621,"Zhengmix4eq_DIFS_SC3_n0200_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","DIFS","SC3","true","submitted",FALSE,1,300,300,1935,4,26,4,4,3994,3994,0,NA,1900,1535,"1:2",0.693712195914477,0.800701285421697,0.646370332409761,0.747120681021532,1831.852,"Zhengmix4eq_DIFS_SC3_n0300_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","DIFS","SC3","estimated","submitted",FALSE,1,300,300,1935,4,26,26,NA,NA,NA,NA,NA,600,2371,"1:2",0.479888274804262,0.615383612623156,0.381861274828534,0.975463194792188,3180.592,"Zhengmix4eq_DIFS_SC3_n0300_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","DIFS","SC3","true","submitted",FALSE,1,500,500,1935,4,26,4,4,3994,3994,0,NA,1900,1535,"1:3",0.704539311653033,0.809588551296144,0.657204314377701,0.747621432148222,1993.919,"Zhengmix4eq_DIFS_SC3_n0500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","DIFS","SC3","estimated","submitted",FALSE,1,500,500,1935,4,26,26,NA,NA,NA,NA,NA,600,2371,"1:3",0.49799769544852,0.629951245406847,0.398618303795986,0.986479719579369,3423.069,"Zhengmix4eq_DIFS_SC3_n0500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","DIFS","SC3","true","submitted",FALSE,1,750,750,1935,4,26,4,4,3994,3994,0,NA,1900,1535,"1:3",0.984704526639901,0.988525712129068,0.977311753460608,0.994241362043065,2380.436,"Zhengmix4eq_DIFS_SC3_n0750_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","DIFS","SC3","estimated","submitted",FALSE,1,750,750,1935,4,26,26,NA,NA,NA,NA,NA,600,2371,"1:2",0.367737107391231,0.527388056387495,0.27997606601374,0.992238357536304,5782.669,"Zhengmix4eq_DIFS_SC3_n0750_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","DIFS","SC3","true","submitted",FALSE,1,1000,1000,1935,4,26,4,4,3994,3994,0,NA,1900,1535,"2:3",0.980714602469705,0.985532910690943,0.97147843193719,0.992739108662995,2446.442,"Zhengmix4eq_DIFS_SC3_n1000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","DIFS","SC3","estimated","submitted",FALSE,1,1000,1000,1935,4,26,26,NA,NA,NA,NA,NA,600,2371,"1:1",0.398061888696052,0.552059448506957,0.306503592799379,0.991987981972959,3525.581,"Zhengmix4eq_DIFS_SC3_n1000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","DIFS","SC3","true","submitted",FALSE,1,1500,1500,1935,4,26,4,4,3994,3994,0,NA,1900,1535,"1:1",0.982698500554799,0.98702100243335,0.97437458994785,0.993490235353029,1943.546,"Zhengmix4eq_DIFS_SC3_n1500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","DIFS","SC3","estimated","submitted",FALSE,1,1500,1500,1935,4,26,26,NA,NA,NA,NA,NA,600,2371,"3:1",0.51854978108372,0.645790838560308,0.418301318207046,0.990485728592889,3577.605,"Zhengmix4eq_DIFS_SC3_n1500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","DIFS","SC3","true","submitted",FALSE,1,2500,2023,1935,4,26,4,4,3994,3994,0,NA,1900,1535,"1:1",0.984033169068228,0.988022127887019,0.97632779478897,0.99399098647972,2070.509,"Zhengmix4eq_DIFS_SC3_n2500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","DIFS","SC3","estimated","submitted",FALSE,1,2500,2496,1935,4,26,26,NA,NA,NA,NA,NA,600,2371,"1:1",0.528179526397811,0.653113352010716,0.42767403048906,0.99399098647972,3726.31,"Zhengmix4eq_DIFS_SC3_n2500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","Refined Louvain","true","submitted",FALSE,1,0,1935,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.980061933516047,0.985043072780806,0.970526966542199,0.992488733099649,44.288,"Zhengmix4eq_FEAST_Refined Louvain_n0000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","Refined Louvain","estimated","submitted",FALSE,1,0,1935,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.31934819186624,0.486620469794963,0.238938256871916,0.992488733099649,62.252,"Zhengmix4eq_FEAST_Refined Louvain_n0000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","Refined Louvain","true","submitted",FALSE,1,100,100,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.970294669421659,0.977715914443517,0.956403336652702,0.988733099649474,43.31,"Zhengmix4eq_FEAST_Refined Louvain_n0100_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","Refined Louvain","estimated","submitted",FALSE,1,100,100,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.281570532744015,0.450481426516585,0.209350168142351,0.980220330495744,62.979,"Zhengmix4eq_FEAST_Refined Louvain_n0100_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","Refined Louvain","true","submitted",FALSE,1,200,200,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.97677635637195,0.982578551729591,0.965753711885186,0.991236855282924,42.54,"Zhengmix4eq_FEAST_Refined Louvain_n0200_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","Refined Louvain","estimated","submitted",FALSE,1,200,200,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.258937358097071,0.43278901474235,0.189707456698576,0.991487230846269,60.211,"Zhengmix4eq_FEAST_Refined Louvain_n0200_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","Refined Louvain","true","submitted",FALSE,1,300,300,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.980734263266718,0.985547501573841,0.97150679400467,0.992739108662995,42.87,"Zhengmix4eq_FEAST_Refined Louvain_n0300_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","Refined Louvain","estimated","submitted",FALSE,1,300,300,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.258469587880814,0.432062587013223,0.189468771291619,0.990736104156234,67.188,"Zhengmix4eq_FEAST_Refined Louvain_n0300_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","Refined Louvain","true","submitted",FALSE,1,500,500,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.980084324234994,0.985059733201312,0.970559316115541,0.992488733099649,45.111,"Zhengmix4eq_FEAST_Refined Louvain_n0500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","Refined Louvain","estimated","submitted",FALSE,1,500,500,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.278553352674756,0.450459217764063,0.205570211490731,0.991987981972959,53.929,"Zhengmix4eq_FEAST_Refined Louvain_n0500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","Refined Louvain","true","submitted",FALSE,1,750,750,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.978758485829256,0.984065154253219,0.968630179222237,0.991987981972959,43.573,"Zhengmix4eq_FEAST_Refined Louvain_n0750_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","Refined Louvain","estimated","submitted",FALSE,1,750,750,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.259367679679116,0.43335420810225,0.189974482631218,0.991987981972959,64.184,"Zhengmix4eq_FEAST_Refined Louvain_n0750_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","Refined Louvain","true","submitted",FALSE,1,1000,1000,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.980062244722093,0.985043297365023,0.970527402808977,0.992488733099649,55.62,"Zhengmix4eq_FEAST_Refined Louvain_n1000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","Refined Louvain","estimated","submitted",FALSE,1,1000,1000,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.273321532107836,0.445897414409975,0.201266728021303,0.990986479719579,87.705,"Zhengmix4eq_FEAST_Refined Louvain_n1000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","Refined Louvain","true","submitted",FALSE,1,1500,1500,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.97939537919616,0.984543137180939,0.969556822552054,0.992238357536304,57.739,"Zhengmix4eq_FEAST_Refined Louvain_n1500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","Refined Louvain","estimated","submitted",FALSE,1,1500,1500,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.284508408270134,0.456423807984776,0.210103562972969,0.992488733099649,67.185,"Zhengmix4eq_FEAST_Refined Louvain_n1500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","Refined Louvain","true","submitted",FALSE,1,2500,2500,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.9813733121981,0.986026903916495,0.972438914031629,0.992989484226339,47.335,"Zhengmix4eq_FEAST_Refined Louvain_n2500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","Refined Louvain","estimated","submitted",FALSE,1,2500,2500,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.269481022117305,0.44277922607596,0.198003132811999,0.991737606409614,63.826,"Zhengmix4eq_FEAST_Refined Louvain_n2500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","SC3","true","submitted",FALSE,1,0,1935,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.982698500554799,0.98702100243335,0.97437458994785,0.993490235353029,707.943,"Zhengmix4eq_FEAST_SC3_n0000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","SC3","estimated","submitted",FALSE,1,0,1935,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.455676155934063,0.597891117850851,0.358464804912817,0.994241362043065,1352.619,"Zhengmix4eq_FEAST_SC3_n0000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","SC3","true","submitted",FALSE,1,100,100,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.700248332840249,0.806760232060123,0.653188686966419,0.746369554331497,533.147,"Zhengmix4eq_FEAST_SC3_n0100_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","SC3","estimated","submitted",FALSE,1,100,100,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.46309459780153,0.603094680370661,0.365691091411888,0.979218828242364,1179.553,"Zhengmix4eq_FEAST_SC3_n0100_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","SC3","true","submitted",FALSE,1,200,200,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.982033439418293,0.986522246848751,0.973402948646325,0.993239859789685,597.147,"Zhengmix4eq_FEAST_SC3_n0200_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","SC3","estimated","submitted",FALSE,1,200,200,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.461481631623021,0.60229787018623,0.363910280051633,0.991737606409614,952.081,"Zhengmix4eq_FEAST_SC3_n0200_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","SC3","true","submitted",FALSE,1,300,300,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.68844833848954,0.796520406351872,0.641201222856581,0.746369554331497,695.597,"Zhengmix4eq_FEAST_SC3_n0300_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","SC3","estimated","submitted",FALSE,1,300,300,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.546412280579487,0.665639004773328,0.446502755574001,0.991487230846269,1046.594,"Zhengmix4eq_FEAST_SC3_n0300_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","SC3","true","submitted",FALSE,1,500,500,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.985382601934703,0.989034345870071,0.978306573025451,0.99449173760641,688.945,"Zhengmix4eq_FEAST_SC3_n0500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","SC3","estimated","submitted",FALSE,1,500,500,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.483465403436198,0.619075747044629,0.384635380927433,0.991737606409614,1229.066,"Zhengmix4eq_FEAST_SC3_n0500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","SC3","true","submitted",FALSE,1,750,750,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.985376608900584,0.989029861142752,0.97829779690885,0.99449173760641,1365.117,"Zhengmix4eq_FEAST_SC3_n0750_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","SC3","estimated","submitted",FALSE,1,750,750,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.471209028319082,0.609744178996539,0.373035264906386,0.990485728592889,1390.524,"Zhengmix4eq_FEAST_SC3_n0750_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","SC3","true","submitted",FALSE,1,1000,1000,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.982082645646614,0.986558786879085,0.973474112592367,0.993239859789685,707.663,"Zhengmix4eq_FEAST_SC3_n1000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","SC3","estimated","submitted",FALSE,1,1000,1000,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.494510390748732,0.62762916942884,0.395066794533781,0.990736104156234,1377.879,"Zhengmix4eq_FEAST_SC3_n1000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","SC3","true","submitted",FALSE,1,1500,1500,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.98603569880754,0.989524412117365,0.979266019679845,0.994742113169755,712.484,"Zhengmix4eq_FEAST_SC3_n1500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","SC3","estimated","submitted",FALSE,1,1500,1500,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.389116418010972,0.545218251448611,0.298402221253264,0.992238357536304,1397.442,"Zhengmix4eq_FEAST_SC3_n1500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","SC3","true","submitted",FALSE,1,2500,2500,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.982033439418293,0.986522246848751,0.973402948646325,0.993239859789685,761.475,"Zhengmix4eq_FEAST_SC3_n2500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","FEAST","SC3","estimated","submitted",FALSE,1,2500,2500,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.433842889913948,0.580766589702031,0.33846435237964,0.992238357536304,1447.686,"Zhengmix4eq_FEAST_SC3_n2500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","Refined Louvain","true","submitted",FALSE,1,0,1935,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.982708630217353,0.987028636759916,0.974389468577633,0.993490235353029,39.848,"Zhengmix4eq_GateOnly_Refined Louvain_n0000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","Refined Louvain","estimated","submitted",FALSE,1,0,1935,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.251744216737345,0.426860085097714,0.18365046944028,0.993490235353029,41.408,"Zhengmix4eq_GateOnly_Refined Louvain_n0000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","Refined Louvain","true","submitted",FALSE,1,100,100,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.636579059394834,0.758717011895554,0.593273441356258,0.729093640460691,42.375,"Zhengmix4eq_GateOnly_Refined Louvain_n0100_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","Refined Louvain","estimated","submitted",FALSE,1,100,100,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.186754247569242,0.348008534345352,0.140582587997199,0.883825738607912,46.024,"Zhengmix4eq_GateOnly_Refined Louvain_n0100_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","Refined Louvain","true","submitted",FALSE,1,200,200,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.678368637284131,0.789056333733883,0.631617494444246,0.744116174261392,37.055,"Zhengmix4eq_GateOnly_Refined Louvain_n0200_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","Refined Louvain","estimated","submitted",FALSE,1,200,200,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.214742551830491,0.383975991873706,0.158026206079763,0.948923385077616,42.221,"Zhengmix4eq_GateOnly_Refined Louvain_n0200_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","Refined Louvain","true","submitted",FALSE,1,300,300,1935,4,26,4,3,3994,3994,0,NA,NA,NA,NA,0.703551506967289,0.809035050508066,0.656318448740435,0.746870305458187,42.482,"Zhengmix4eq_GateOnly_Refined Louvain_n0300_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","Refined Louvain","estimated","submitted",FALSE,1,300,300,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.236125786118898,0.408116536442386,0.173136976420145,0.975963945918878,43.908,"Zhengmix4eq_GateOnly_Refined Louvain_n0300_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","Refined Louvain","true","submitted",FALSE,1,500,500,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.959445494414031,0.969576796307431,0.940950079652355,0.984476715072609,38.531,"Zhengmix4eq_GateOnly_Refined Louvain_n0500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","Refined Louvain","estimated","submitted",FALSE,1,500,500,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.231709918825382,0.405875233596988,0.168747368215991,0.984226339509264,41.213,"Zhengmix4eq_GateOnly_Refined Louvain_n0500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","Refined Louvain","true","submitted",FALSE,1,750,750,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.967779118276047,0.975828478880344,0.952797903741093,0.987731597396094,37.764,"Zhengmix4eq_GateOnly_Refined Louvain_n0750_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","Refined Louvain","estimated","submitted",FALSE,1,750,750,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.248062878123314,0.421622549482544,0.181537708251623,0.987481221832749,45.792,"Zhengmix4eq_GateOnly_Refined Louvain_n0750_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","Refined Louvain","true","submitted",FALSE,1,1000,1000,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.982055173039717,0.986538290095439,0.973434197693949,0.993239859789685,37.849,"Zhengmix4eq_GateOnly_Refined Louvain_n1000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","Refined Louvain","estimated","submitted",FALSE,1,1000,1000,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.259749002987757,0.434015455320252,0.190138873235909,0.992739108662995,50.702,"Zhengmix4eq_GateOnly_Refined Louvain_n1000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","Refined Louvain","true","submitted",FALSE,1,1500,1500,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.980090639927853,0.985064582147986,0.970568728278443,0.992488733099649,39.069,"Zhengmix4eq_GateOnly_Refined Louvain_n1500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","Refined Louvain","estimated","submitted",FALSE,1,1500,1500,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.304018133735794,0.473259994930219,0.226264585792035,0.992488733099649,51.145,"Zhengmix4eq_GateOnly_Refined Louvain_n1500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","Refined Louvain","true","submitted",FALSE,1,2500,1935,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.982708630217353,0.987028636759916,0.974389468577633,0.993490235353029,42.199,"Zhengmix4eq_GateOnly_Refined Louvain_n2500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","Refined Louvain","estimated","submitted",FALSE,1,2500,1935,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.251744216737345,0.426860085097714,0.18365046944028,0.993490235353029,41.469,"Zhengmix4eq_GateOnly_Refined Louvain_n2500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","SC3","true","submitted",FALSE,1,0,1935,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.979507790326001,0.984627209109145,0.969719906165723,0.992238357536304,691.481,"Zhengmix4eq_GateOnly_SC3_n0000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","SC3","estimated","submitted",FALSE,1,0,1935,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.518165024833575,0.645551968793364,0.417892621027297,0.99399098647972,1375.373,"Zhengmix4eq_GateOnly_SC3_n0000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","SC3","true","submitted",FALSE,1,100,100,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.268642043763846,0.548209011206867,0.346311137732551,0.541812719078618,567.921,"Zhengmix4eq_GateOnly_SC3_n0100_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","SC3","estimated","submitted",FALSE,1,100,100,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.256093766581026,0.405307747374022,0.206801626882023,0.790185277916875,1351.944,"Zhengmix4eq_GateOnly_SC3_n0100_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","SC3","true","submitted",FALSE,1,200,200,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.67024603173356,0.781923008464943,0.623460540671195,0.742113169754632,609.899,"Zhengmix4eq_GateOnly_SC3_n0200_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","SC3","estimated","submitted",FALSE,1,200,200,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.309857952518066,0.461728656569387,0.242184073799579,0.834251377065598,1065.889,"Zhengmix4eq_GateOnly_SC3_n0200_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","SC3","true","submitted",FALSE,1,300,300,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.696956570160536,0.803744030616704,0.649767067015223,0.745117676514772,751.014,"Zhengmix4eq_GateOnly_SC3_n0300_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","SC3","estimated","submitted",FALSE,1,300,300,1935,4,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0.231787378141632,0.387784934267355,0.1802808351617,0.880821231847772,1201.034,"Zhengmix4eq_GateOnly_SC3_n0300_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Zhengmix4eq","GateOnly","SC3","true","submitted",FALSE,1,500,500,1935,4,26,4,4,3994,3994,0,NA,NA,NA,NA,0.703300634978629,0.808353947764477,0.655868770121015,0.746870305458187,783.532,"Zhengmix4eq_GateOnly_SC3_n0500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
