"dataset","feature_method","clustering_method","k_policy","n_requested","n_features_realised","value","baron_repaired"
"Darmanis","FEAST","Refined Louvain","true",2500,2500,0.509496431028545,FALSE
"Darmanis","GateOnly","Refined Louvain","true",2500,2346,0.59016254759346,FALSE
"Darmanis","Seurat","Refined Louvain","true",2500,2500,0.54793747116449,FALSE
"Darmanis","Variance","Refined Louvain","true",2500,2500,0.676463599689493,FALSE
"Darmanis","DIFS","SC3","true",2500,2500,0.752450645486808,FALSE
"Darmanis","FEAST","SC3","true",2500,2500,0.776597775347239,FALSE
"Darmanis","GateOnly","SC3","true",2500,2346,0.676686272409707,FALSE
"Darmanis","Seurat","SC3","true",2500,2500,0.767530800812928,FALSE
"Darmanis","Variance","SC3","true",2500,2500,0.668529551286411,FALSE
"Fletcher","DIFS","Refined Louvain","estimated",0,2918,0.778552101522591,FALSE
"Fletcher","FEAST","Refined Louvain","estimated",0,2918,0.677174068098037,FALSE
"Fletcher","GateOnly","Refined Louvain","estimated",0,2918,0.727354424940324,FALSE
"Fletcher","Seurat","Refined Louvain","estimated",0,2500,0.700833723341134,FALSE
