"data.name","fmethod","clust","n","k_policy","gate_rule","gate_rule_src","seed","ARI","FM","Jaccard","Purity","nfeat","kfound","k_used","stage1_n","stage2_n","ratio","total","dropped","elapsed","set"
"Koh","Seurat","Refined Louvain",0,"true","submitted","default",1,0.942859322528809,0.950765953393743,0.904663325343212,0.952919020715631,1156,8,9,NA,NA,NA,531,0,14.976,"ncurve"
"Koh","Seurat","Refined Louvain",0,"estimated","submitted","default",1,0.845458153104473,0.87370126740095,0.764067579323291,0.875706214689266,1156,NA,7,NA,NA,NA,NA,NA,13.863,"ncurve"
"Koh","Seurat","Refined Louvain",100,"true","submitted","default",1,0.863811983504561,0.880352245563112,0.786130811662727,0.939736346516008,100,9,9,NA,NA,NA,531,0,14.745,"ncurve"
"Koh","Seurat","Refined Louvain",100,"estimated","submitted","default",1,0.716718493629891,0.774669618884186,0.609669945687265,0.790960451977401,100,NA,7,NA,NA,NA,NA,NA,23.623,"ncurve"
"Koh","Seurat","Refined Louvain",200,"true","submitted","default",1,0.936090204988453,0.943812248574048,0.893528884908195,0.973634651600753,200,9,9,NA,NA,NA,531,0,13.983,"ncurve"
"Koh","Seurat","Refined Louvain",200,"estimated","submitted","default",1,0.720254021259971,0.778073861397203,0.61366572926959,0.794726930320151,200,NA,7,NA,NA,NA,NA,NA,15.605,"ncurve"
"Koh","Seurat","Refined Louvain",300,"true","submitted","default",1,0.916122838113421,0.927612441318443,0.863205298013245,0.941619585687382,300,8,9,NA,NA,NA,531,0,15.331,"ncurve"
"Koh","Seurat","Refined Louvain",300,"estimated","submitted","default",1,0.745067910468507,0.797595559774114,0.641351203072341,0.804143126177024,300,NA,7,NA,NA,NA,NA,NA,24.538,"ncurve"
"Koh","Seurat","Refined Louvain",500,"true","submitted","default",1,0.923167886314576,0.933568238401192,0.873902804538643,0.945386064030132,500,8,9,NA,NA,NA,531,0,14.305,"ncurve"
"Koh","Seurat","Refined Louvain",500,"estimated","submitted","default",1,0.765848435159738,0.813968340110886,0.665339286432565,0.811676082862524,500,NA,7,NA,NA,NA,NA,NA,13.659,"ncurve"
"Koh","Seurat","Refined Louvain",750,"true","submitted","default",1,0.971805969005767,0.97521972673976,0.95158028543364,0.984934086629002,750,9,9,NA,NA,NA,531,0,14.692,"ncurve"
"Koh","Seurat","Refined Louvain",750,"estimated","submitted","default",1,0.841506629321477,0.870258221547065,0.75876392185503,0.873822975517891,750,NA,7,NA,NA,NA,NA,NA,13.644,"ncurve"
"Koh","Seurat","Refined Louvain",1000,"true","submitted","default",1,0.913801263348824,0.924377167065599,0.859152625552102,0.952919020715631,1000,9,9,NA,NA,NA,531,0,13.944,"ncurve"
"Koh","Seurat","Refined Louvain",1000,"estimated","submitted","default",1,0.845458153104473,0.87370126740095,0.764067579323291,0.875706214689266,1000,NA,7,NA,NA,NA,NA,NA,15.583,"ncurve"
"Koh","Seurat","Refined Louvain",1500,"true","submitted","default",1,0.93891456880963,0.947368295736241,0.898432839867686,0.951035781544256,1500,8,9,NA,NA,NA,531,0,16.124,"ncurve"
"Koh","Seurat","Refined Louvain",1500,"estimated","submitted","default",1,0.845458153104473,0.87370126740095,0.764067579323291,0.875706214689266,1500,NA,7,NA,NA,NA,NA,NA,15.035,"ncurve"
"Koh","Seurat","Refined Louvain",2500,"true","submitted","default",1,0.988372071403737,0.98976317032377,0.979727738817844,0.994350282485876,2500,9,9,NA,NA,NA,531,0,15.323,"ncurve"
"Koh","Seurat","Refined Louvain",2500,"estimated","submitted","default",1,0.845458153104473,0.87370126740095,0.764067579323291,0.875706214689266,2500,NA,7,NA,NA,NA,NA,NA,14.183,"ncurve"
"Koh","Seurat","SC3",0,"true","submitted","default",1,0.93801587567886,0.946378770418179,0.896957160742475,0.952919020715631,1156,9,9,NA,NA,NA,531,0,103.342,"ncurve"
"Koh","Seurat","SC3",0,"estimated","submitted","default",1,0.836284296934748,0.865867226196432,0.751838736039226,0.871939736346516,1156,NA,7,NA,NA,NA,NA,NA,129.908,"ncurve"
"Koh","Seurat","SC3",100,"true","submitted","default",1,0.905194799377356,0.917083330800745,0.846339630742808,0.935969868173258,100,9,9,NA,NA,NA,531,0,125.652,"ncurve"
"Koh","Seurat","SC3",100,"estimated","submitted","default",1,0.754411044713331,0.804198260921845,0.651886379028724,0.807909604519774,100,NA,7,NA,NA,NA,NA,NA,115.841,"ncurve"
"Koh","Seurat","SC3",200,"true","submitted","default",1,0.9029294402314,0.91462855316717,0.842624380142772,0.947269303201507,200,9,9,NA,NA,NA,531,0,111.943,"ncurve"
"Koh","Seurat","SC3",200,"estimated","submitted","default",1,0.774502742463413,0.820345582349237,0.675462925197814,0.815442561205273,200,NA,7,NA,NA,NA,NA,NA,101.11,"ncurve"
"Koh","Seurat","SC3",300,"true","submitted","default",1,0.937469886878348,0.945477152550054,0.895950258611203,0.951035781544256,300,9,9,NA,NA,NA,531,0,109.356,"ncurve"
"Koh","Seurat","SC3",300,"estimated","submitted","default",1,0.763305395399851,0.811287645848177,0.662223654008779,0.809792843691149,300,NA,7,NA,NA,NA,NA,NA,124.643,"ncurve"
"Koh","Seurat","SC3",500,"true","submitted","default",1,0.940995485463235,0.948694889979625,0.901572638293193,0.954802259887006,500,9,9,NA,NA,NA,531,0,104.392,"ncurve"
"Koh","Seurat","SC3",500,"estimated","submitted","default",1,0.767142179817361,0.814516489545145,0.666760961810467,0.811676082862524,500,NA,7,NA,NA,NA,NA,NA,96.221,"ncurve"
"Koh","Seurat","SC3",750,"true","submitted","default",1,0.93550562151292,0.943600520345189,0.892790107099481,0.949152542372881,750,9,9,NA,NA,NA,531,0,108.498,"ncurve"
"Koh","Seurat","SC3",750,"estimated","submitted","default",1,0.766033956770033,0.813893921715028,0.665511684125705,0.811676082862524,750,NA,7,NA,NA,NA,NA,NA,120.912,"ncurve"
"Koh","Seurat","SC3",1000,"true","submitted","default",1,0.932580667132444,0.940829284301811,0.888087043410681,0.951035781544256,1000,9,9,NA,NA,NA,531,0,103.515,"ncurve"
"Koh","Seurat","SC3",1000,"estimated","submitted","default",1,0.849476900918174,0.877209056525822,0.769495728850923,0.87758945386064,1000,NA,7,NA,NA,NA,NA,NA,97.078,"ncurve"
"Koh","Seurat","SC3",1500,"true","submitted","default",1,0.926438518484206,0.935697838712754,0.878663604549431,0.949152542372881,1500,9,9,NA,NA,NA,531,0,105.386,"ncurve"
"Koh","Seurat","SC3",1500,"estimated","submitted","default",1,0.836284296934748,0.865867226196432,0.751838736039226,0.871939736346516,1500,NA,7,NA,NA,NA,NA,NA,99.274,"ncurve"
"Koh","Seurat","SC3",2500,"true","submitted","default",1,0.929437822973861,0.938078264219678,0.883183000387361,0.952919020715631,2500,9,9,NA,NA,NA,531,0,105.128,"ncurve"
"Koh","Seurat","SC3",2500,"estimated","submitted","default",1,0.836284296934748,0.865867226196432,0.751838736039226,0.871939736346516,2500,NA,7,NA,NA,NA,NA,NA,103.974,"ncurve"
"Koh","Variance","Refined Louvain",0,"true","submitted","default",1,0.987522198443937,0.989013077033427,0.978260869565217,0.994350282485876,1156,9,9,NA,NA,NA,531,0,12.901,"ncurve"
"Koh","Variance","Refined Louvain",0,"estimated","submitted","default",1,0.848616732897112,0.875816849085977,0.768194194471365,0.875706214689266,1156,NA,7,NA,NA,NA,NA,NA,24.478,"ncurve"
"Koh","Variance","Refined Louvain",100,"true","submitted","default",1,0.875957710562966,0.890616940888445,0.802709614233636,0.949152542372881,100,9,9,NA,NA,NA,531,0,16.066,"ncurve"
"Koh","Variance","Refined Louvain",100,"estimated","submitted","default",1,0.841817672326992,0.870363361471015,0.759144111192392,0.873822975517891,100,NA,7,NA,NA,NA,NA,NA,15.445,"ncurve"
"Koh","Variance","Refined Louvain",200,"true","submitted","default",1,0.995702593593863,0.996215761605981,0.992458432304038,0.998116760828625,200,9,9,NA,NA,NA,531,0,13.152,"ncurve"
"Koh","Variance","Refined Louvain",200,"estimated","submitted","default",1,0.849476900918174,0.877209056525822,0.769495728850923,0.87758945386064,200,NA,7,NA,NA,NA,NA,NA,14.067,"ncurve"
"Koh","Variance","Refined Louvain",300,"true","submitted","default",1,0.968943639852103,0.972664428145515,0.946768500838975,0.983050847457627,300,9,9,NA,NA,NA,531,0,12.804,"ncurve"
"Koh","Variance","Refined Louvain",300,"estimated","submitted","default",1,0.841314832210465,0.870105981853485,0.758510541206535,0.873822975517891,300,NA,7,NA,NA,NA,NA,NA,14.453,"ncurve"
"Koh","Variance","Refined Louvain",500,"true","submitted","default",1,0.978514125789098,0.981071348577144,0.962845757149555,0.990583804143126,500,9,9,NA,NA,NA,531,0,13.184,"ncurve"
"Koh","Variance","Refined Louvain",500,"estimated","submitted","default",1,0.76649754209086,0.815164337730627,0.666239127820754,0.790960451977401,500,NA,7,NA,NA,NA,NA,NA,13.517,"ncurve"
"Koh","Variance","Refined Louvain",750,"true","submitted","default",1,0.986924096576624,0.988481050432707,0.977224451262686,0.994350282485876,750,9,9,NA,NA,NA,531,0,12.682,"ncurve"
"Koh","Variance","Refined Louvain",750,"estimated","submitted","default",1,0.770485860942133,0.819214693038445,0.671112713290074,0.792843691148776,750,NA,7,NA,NA,NA,NA,NA,32.49,"ncurve"
"Koh","Variance","Refined Louvain",1000,"true","submitted","default",1,0.986835720532733,0.988405687368317,0.977075844186458,0.994350282485876,1000,9,9,NA,NA,NA,531,0,13.396,"ncurve"
"Koh","Variance","Refined Louvain",1000,"estimated","submitted","default",1,0.84102493739424,0.869886351394593,0.758129988597491,0.873822975517891,1000,NA,7,NA,NA,NA,NA,NA,24.591,"ncurve"
"Koh","Variance","Refined Louvain",1500,"true","submitted","default",1,0.991168322267704,0.992222076688396,0.984562607204117,0.99623352165725,1500,9,9,NA,NA,NA,531,0,13.433,"ncurve"
"Koh","Variance","Refined Louvain",1500,"estimated","submitted","default",1,0.770485860942133,0.819214693038445,0.671112713290074,0.792843691148776,1500,NA,7,NA,NA,NA,NA,NA,16.549,"ncurve"
"Koh","Variance","Refined Louvain",2500,"true","submitted","default",1,0.991773586154419,0.992754115136483,0.985611936763574,0.99623352165725,2500,9,9,NA,NA,NA,531,0,13.136,"ncurve"
"Koh","Variance","Refined Louvain",2500,"estimated","submitted","default",1,0.781417295591443,0.826652312043944,0.68389393567395,0.830508474576271,2500,NA,7,NA,NA,NA,NA,NA,13.68,"ncurve"
"Koh","Variance","SC3",0,"true","submitted","default",1,0.995629509752225,0.996149839475966,0.992329190699887,0.998116760828625,1156,9,9,NA,NA,NA,531,0,99.076,"ncurve"
"Koh","Variance","SC3",0,"estimated","submitted","default",1,0.849476900918174,0.877209056525822,0.769495728850923,0.87758945386064,1156,NA,7,NA,NA,NA,NA,NA,93.329,"ncurve"
"Koh","Variance","SC3",100,"true","submitted","default",1,0.937279523797944,0.945646385327087,0.895769733972961,0.952919020715631,100,9,9,NA,NA,NA,531,0,107.276,"ncurve"
"Koh","Variance","SC3",100,"estimated","submitted","default",1,0.838235890120928,0.867083548121993,0.754325891430398,0.871939736346516,100,NA,7,NA,NA,NA,NA,NA,104.964,"ncurve"
"Koh","Variance","SC3",200,"true","submitted","default",1,0.937147210294919,0.945389146210806,0.895514223194748,0.952919020715631,200,9,9,NA,NA,NA,531,0,105.81,"ncurve"
"Koh","Variance","SC3",200,"estimated","submitted","default",1,0.773879273861452,0.819800699708947,0.674711565901586,0.813559322033898,200,NA,7,NA,NA,NA,NA,NA,99.044,"ncurve"
"Koh","Variance","SC3",300,"true","submitted","default",1,0.952517006041776,0.959028165564824,0.920083889839395,0.958568738229755,300,9,9,NA,NA,NA,531,0,107.475,"ncurve"
"Koh","Variance","SC3",300,"estimated","submitted","default",1,0.779725682584503,0.825331734377493,0.681868288898869,0.817325800376648,300,NA,7,NA,NA,NA,NA,NA,101.078,"ncurve"
"Koh","Variance","SC3",500,"true","submitted","default",1,0.99304890587493,0.993876268159335,0.987825880396698,0.99623352165725,500,9,9,NA,NA,NA,531,0,101.766,"ncurve"
"Koh","Variance","SC3",500,"estimated","submitted","default",1,0.841806131234007,0.870443906921125,0.759148430718626,0.873822975517891,500,NA,7,NA,NA,NA,NA,NA,109.586,"ncurve"
"Koh","Variance","SC3",750,"true","submitted","default",1,0.946647501377554,0.953692148771997,0.910591092223633,0.958568738229755,750,9,9,NA,NA,NA,531,0,102.437,"ncurve"
"Koh","Variance","SC3",750,"estimated","submitted","default",1,0.767142179817361,0.814516489545145,0.666760961810467,0.811676082862524,750,NA,7,NA,NA,NA,NA,NA,95.711,"ncurve"
"Koh","Variance","SC3",1000,"true","submitted","default",1,0.949017812166923,0.956027491951755,0.914464648684283,0.95668549905838,1000,9,9,NA,NA,NA,531,0,127.655,"ncurve"
"Koh","Variance","SC3",1000,"estimated","submitted","default",1,0.783486952127683,0.828508984580879,0.686427137531239,0.819209039548023,1000,NA,7,NA,NA,NA,NA,NA,95.77,"ncurve"
"Koh","Variance","SC3",1500,"true","submitted","default",1,0.941723335692921,0.949530621942283,0.902791461412151,0.954802259887006,1500,9,9,NA,NA,NA,531,0,100.019,"ncurve"
"Koh","Variance","SC3",1500,"estimated","submitted","default",1,0.771123564342529,0.817912095432908,0.671505616155063,0.813559322033898,1500,NA,7,NA,NA,NA,NA,NA,95.244,"ncurve"
"Koh","Variance","SC3",2500,"true","submitted","default",1,0.943896297199487,0.951364192884338,0.906224248750206,0.95668549905838,2500,9,9,NA,NA,NA,531,0,97.876,"ncurve"
"Koh","Variance","SC3",2500,"estimated","submitted","default",1,0.845008514857132,0.873360396869294,0.763473327843353,0.875706214689266,2500,NA,7,NA,NA,NA,NA,NA,92.679,"ncurve"
"Kumar","DIFS","Refined Louvain",0,"true","submitted","default",1,0.975764779664105,0.983914754264005,0.968337218337218,0.991869918699187,453,3,3,453,616,"1:1",246,0,61.044,"ncurve"
"Kumar","DIFS","Refined Louvain",0,"estimated","submitted","default",1,0.975764779664105,0.983914754264005,0.968337218337218,0.991869918699187,453,NA,3,453,616,"1:1",NA,NA,55.257,"ncurve"
"Kumar","DIFS","Refined Louvain",100,"true","submitted","default",1,0.988771468816226,0.992545322773649,0.985200431245712,0.995934959349594,100,3,3,453,616,"1:1",246,0,53.812,"ncurve"
"Kumar","DIFS","Refined Louvain",100,"estimated","submitted","default",1,0.988771468816226,0.992545322773649,0.985200431245712,0.995934959349594,100,NA,3,453,616,"1:1",NA,NA,65.633,"ncurve"
"Kumar","DIFS","Refined Louvain",200,"true","submitted","default",1,0.988771468816226,0.992545322773649,0.985200431245712,0.995934959349594,200,3,3,453,616,"3:2",246,0,53.926,"ncurve"
"Kumar","DIFS","Refined Louvain",200,"estimated","submitted","default",1,0.988771468816226,0.992545322773649,0.985200431245712,0.995934959349594,200,NA,3,453,616,"3:2",NA,NA,53.924,"ncurve"
"Kumar","DIFS","Refined Louvain",300,"true","submitted","default",1,0.988771468816226,0.992545322773649,0.985200431245712,0.995934959349594,300,3,3,453,616,"3:2",246,0,54.01,"ncurve"
"Kumar","DIFS","Refined Louvain",300,"estimated","submitted","default",1,0.988771468816226,0.992545322773649,0.985200431245712,0.995934959349594,300,NA,3,453,616,"3:2",NA,NA,55.398,"ncurve"
"Kumar","DIFS","Refined Louvain",500,"true","submitted","default",1,0.988771468816226,0.992545322773649,0.985200431245712,0.995934959349594,500,3,3,453,616,"3:1",246,0,53.912,"ncurve"
"Kumar","DIFS","Refined Louvain",500,"estimated","submitted","default",1,0.988771468816226,0.992545322773649,0.985200431245712,0.995934959349594,500,NA,3,453,616,"3:1",NA,NA,54.284,"ncurve"
"Kumar","DIFS","Refined Louvain",750,"true","submitted","default",1,0.975764779664105,0.983914754264005,0.968337218337218,0.991869918699187,697,3,3,453,616,"1:1",246,0,54.595,"ncurve"
"Kumar","DIFS","Refined Louvain",750,"estimated","submitted","default",1,0.975764779664105,0.983914754264005,0.968337218337218,0.991869918699187,697,NA,3,453,616,"1:1",NA,NA,55.234,"ncurve"
"Kumar","DIFS","Refined Louvain",1000,"true","submitted","default",1,0.975764779664105,0.983914754264005,0.968337218337218,0.991869918699187,697,3,3,453,616,"1:1",246,0,53.276,"ncurve"
"Kumar","DIFS","Refined Louvain",1000,"estimated","submitted","default",1,0.975764779664105,0.983914754264005,0.968337218337218,0.991869918699187,697,NA,3,453,616,"1:1",NA,NA,55.695,"ncurve"
"Kumar","DIFS","Refined Louvain",1500,"true","submitted","default",1,0.975764779664105,0.983914754264005,0.968337218337218,0.991869918699187,697,3,3,453,616,"1:1",246,0,55.271,"ncurve"
"Kumar","DIFS","Refined Louvain",1500,"estimated","submitted","default",1,0.975764779664105,0.983914754264005,0.968337218337218,0.991869918699187,697,NA,3,453,616,"1:1",NA,NA,54.165,"ncurve"
"Kumar","DIFS","Refined Louvain",2500,"true","submitted","default",1,0.975764779664105,0.983914754264005,0.968337218337218,0.991869918699187,697,3,3,453,616,"1:1",246,0,63.715,"ncurve"
"Kumar","DIFS","Refined Louvain",2500,"estimated","submitted","default",1,0.975764779664105,0.983914754264005,0.968337218337218,0.991869918699187,697,NA,3,453,616,"1:1",NA,NA,55.985,"ncurve"
"Kumar","DIFS","SC3",0,"true","submitted","default",1,1,1,1,1,453,3,3,453,616,"1:1",246,0,86.455,"ncurve"
"Kumar","DIFS","SC3",0,"estimated","submitted","default",1,1,1,1,1,453,NA,3,453,616,"1:1",NA,NA,87.44,"ncurve"
"Kumar","DIFS","SC3",100,"true","submitted","default",1,1,1,1,1,100,3,3,453,616,"1:1",246,0,85.448,"ncurve"
"Kumar","DIFS","SC3",100,"estimated","submitted","default",1,1,1,1,1,100,NA,3,453,616,"1:1",NA,NA,92.251,"ncurve"
"Kumar","DIFS","SC3",200,"true","submitted","default",1,1,1,1,1,200,3,3,453,616,"3:2",246,0,85.913,"ncurve"
"Kumar","DIFS","SC3",200,"estimated","submitted","default",1,1,1,1,1,200,NA,3,453,616,"3:2",NA,NA,88.286,"ncurve"
"Kumar","DIFS","SC3",300,"true","submitted","default",1,1,1,1,1,300,3,3,453,616,"3:2",246,0,87.152,"ncurve"
"Kumar","DIFS","SC3",300,"estimated","submitted","default",1,1,1,1,1,300,NA,3,453,616,"3:2",NA,NA,86.651,"ncurve"
"Kumar","DIFS","SC3",500,"true","submitted","default",1,1,1,1,1,500,3,3,453,616,"3:1",246,0,84.805,"ncurve"
"Kumar","DIFS","SC3",500,"estimated","submitted","default",1,1,1,1,1,500,NA,3,453,616,"3:1",NA,NA,88.513,"ncurve"
"Kumar","DIFS","SC3",750,"true","submitted","default",1,1,1,1,1,697,3,3,453,616,"1:1",246,0,103.431,"ncurve"
"Kumar","DIFS","SC3",750,"estimated","submitted","default",1,1,1,1,1,697,NA,3,453,616,"1:1",NA,NA,88.487,"ncurve"
"Kumar","DIFS","SC3",1000,"true","submitted","default",1,1,1,1,1,697,3,3,453,616,"1:1",246,0,86.007,"ncurve"
"Kumar","DIFS","SC3",1000,"estimated","submitted","default",1,1,1,1,1,697,NA,3,453,616,"1:1",NA,NA,91.236,"ncurve"
"Kumar","DIFS","SC3",1500,"true","submitted","default",1,1,1,1,1,697,3,3,453,616,"1:1",246,0,104.31,"ncurve"
"Kumar","DIFS","SC3",1500,"estimated","submitted","default",1,1,1,1,1,697,NA,3,453,616,"1:1",NA,NA,98.729,"ncurve"
"Kumar","DIFS","SC3",2500,"true","submitted","default",1,1,1,1,1,697,3,3,453,616,"1:1",246,0,86.726,"ncurve"
"Kumar","DIFS","SC3",2500,"estimated","submitted","default",1,1,1,1,1,697,NA,3,453,616,"1:1",NA,NA,87.653,"ncurve"
"Kumar","FEAST","Refined Louvain",0,"true","submitted","default",1,0.975764779664105,0.983914754264005,0.968337218337218,0.991869918699187,453,3,3,NA,NA,NA,246,0,12.155,"ncurve"
"Kumar","FEAST","Refined Louvain",0,"estimated","submitted","default",1,0.975764779664105,0.983914754264005,0.968337218337218,0.991869918699187,453,NA,3,NA,NA,NA,NA,NA,10.786,"ncurve"
"Kumar","FEAST","Refined Louvain",100,"true","submitted","default",1,0.986911481731239,0.991309674319023,0.98276874877619,0.995934959349594,100,3,3,NA,NA,NA,246,0,11.476,"ncurve"
"Kumar","FEAST","Refined Louvain",100,"estimated","submitted","default",1,0.986911481731239,0.991309674319023,0.98276874877619,0.995934959349594,100,NA,3,NA,NA,NA,NA,NA,11.481,"ncurve"
